Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748517448
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748517448
Filtering session: ID=25, Date=2025-05-29, EndTime=13:01:00, Datetime=1748516460, Now=1748517448
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748517448
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748517448
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748517448
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748517448
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748517448
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748517482
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748517482
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748517482
Filtering session: ID=25, Date=2025-05-29, EndTime=13:01:00, Datetime=1748516460, Now=1748517482
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748517482
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748517482
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748517482
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748517482
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748517482
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748518341
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748518341
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748518341
Filtering session: ID=25, Date=2025-05-29, EndTime=13:01:00, Datetime=1748516460, Now=1748518341
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748518341
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748518341
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748518341
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748518341
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748518341
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748518459
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748518459
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748518459
Filtering session: ID=25, Date=2025-05-29, EndTime=13:01:00, Datetime=1748516460, Now=1748518459
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748518459
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748518459
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748518459
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748518459
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748518459
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748519037
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748519037
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748519037
Filtering session: ID=25, Date=2025-05-29, EndTime=13:01:00, Datetime=1748516460, Now=1748519037
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748519037
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748519037
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748519037
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748519037
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748519037
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748519086
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748519086
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748519086
Filtering session: ID=25, Date=2025-05-29, EndTime=13:01:00, Datetime=1748516460, Now=1748519086
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748519086
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748519086
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748519086
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748519086
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748519086
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748519356
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748519356
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748519356
Filtering session: ID=25, Date=2025-05-29, EndTime=13:01:00, Datetime=1748516460, Now=1748519356
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748519356
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748519356
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748519356
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748519356
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748519356
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748520095
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748520095
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748520095
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748520095
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748520095
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748520095
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748520095
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748520095
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748520095
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748520097
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748520097
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748520097
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748520097
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748520097
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748520097
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748520097
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748520097
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748520097
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748520670
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748520670
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748520670
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748520670
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748520670
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748520670
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748520670
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748520670
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748520670
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748521999
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748521999
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748521999
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748521999
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748521999
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748521999
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748521999
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748521999
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748521999
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522060
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522060
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522060
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522060
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522060
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522060
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748522060
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522060
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522060
Executing query: 
            SELECT cs.session_id, cs.end_time, NOW() AS now_time
            FROM class_sessions cs
            WHERE cs.session_id = ? AND cs.lecturer_id = ?
         with session_id=16, lecturer_id=30
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522095
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522095
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522095
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522095
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522095
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522095
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748522095
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522095
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522095
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522146
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522146
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522146
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522146
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522146
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522146
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748522146
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522146
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522146
Executing query: 
            SELECT cs.session_id, cs.end_time, NOW() AS now_time
            FROM class_sessions cs
            WHERE cs.session_id = ? AND cs.lecturer_id = ?
         with session_id=25, lecturer_id=30
Comparing student_id: 32, Encoding: 0, Similarity: 0.83785624094767
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522227
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522227
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522227
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522227
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522227
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522227
Filtering session: ID=19, Date=2025-05-28, EndTime=18:19:00, Datetime=1748449140, Now=1748522227
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522227
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522227
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522565
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522565
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522565
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748522565
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522565
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522565
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522565
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522565
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522565
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522659
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522659
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522659
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748522659
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522659
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522659
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522659
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522659
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522659
Executing query: 
            SELECT cs.session_id, cs.end_time, NOW() AS now_time
            FROM class_sessions cs
            WHERE cs.session_id = ? AND cs.lecturer_id = ?
         with session_id=19, lecturer_id=30
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522686
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522686
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522686
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748522686
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522686
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522686
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522686
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522686
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522686
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522909
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522909
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522909
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748522909
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522909
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522909
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522909
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522909
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522909
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748522988
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748522988
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748522988
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748522988
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748522988
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748522988
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748522988
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748522988
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748522988
Executing query: 
            SELECT cs.session_id, cs.end_time, NOW() AS now_time
            FROM class_sessions cs
            WHERE cs.session_id = ? AND cs.lecturer_id = ?
         with session_id=19, lecturer_id=30
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748523055
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748523055
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748523055
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748523055
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748523055
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748523055
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748523055
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748523055
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748523055
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748531696
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748531696
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748531696
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748531696
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748531696
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748531696
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748531696
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748531696
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748531696
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748531754
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748531754
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748531754
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748531754
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748531754
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748531754
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748531754
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748531754
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748531754
Executing query: 
            SELECT cs.session_id, cs.end_time, NOW() AS now_time
            FROM class_sessions cs
            WHERE cs.session_id = ? AND cs.lecturer_id = ?
         with session_id=16, lecturer_id=30
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748531812
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748531813
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748531813
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748531813
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748531813
Filtering session: ID=24, Date=2025-05-29, EndTime=11:50:00, Datetime=1748512200, Now=1748531813
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748531813
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748531813
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748531813
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748531898
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748531898
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748531898
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748531898
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748531898
Filtering session: ID=24, Date=2025-05-29, EndTime=23:59:00, Datetime=1748555940, Now=1748531898
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748531898
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748531898
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748531898
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748531964
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748531964
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748531964
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748531964
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748531964
Filtering session: ID=24, Date=2025-05-29, EndTime=23:59:00, Datetime=1748555940, Now=1748531964
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748531964
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748531964
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748531964
Executing query: 
            SELECT cs.session_id, cs.end_time, NOW() AS now_time
            FROM class_sessions cs
            WHERE cs.session_id = ? AND cs.lecturer_id = ?
         with session_id=24, lecturer_id=30
Comparing student_id: 32, Encoding: 0, Similarity: 0.84798216660416
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748532149
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748532149
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748532149
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748532149
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748532149
Filtering session: ID=24, Date=2025-05-29, EndTime=23:59:00, Datetime=1748555940, Now=1748532149
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748532149
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748532149
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748532149
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748532309
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748532309
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748532309
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748532309
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748532309
Filtering session: ID=24, Date=2025-05-29, EndTime=23:59:00, Datetime=1748555940, Now=1748532309
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748532309
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748532309
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748532309
Executing query: 
            SELECT cs.session_id, cs.end_time, NOW() AS now_time
            FROM class_sessions cs
            WHERE cs.session_id = ? AND cs.lecturer_id = ?
         with session_id=24, lecturer_id=30
Comparing student_id: 32, Encoding: 0, Similarity: 0.86044120268509
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748532402
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748532402
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748532402
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748532402
Filtering session: ID=25, Date=2025-05-29, EndTime=17:30:00, Datetime=1748532600, Now=1748532402
Filtering session: ID=24, Date=2025-05-29, EndTime=23:59:00, Datetime=1748555940, Now=1748532402
Filtering session: ID=21, Date=2025-05-29, EndTime=21:44:00, Datetime=1748547840, Now=1748532402
Filtering session: ID=20, Date=2025-05-28, EndTime=15:36:00, Datetime=1748439360, Now=1748532402
Filtering session: ID=15, Date=2025-05-28, EndTime=04:00:00, Datetime=1748397600, Now=1748532402
Filtering session: ID=17, Date=2025-05-30, EndTime=10:55:00, Datetime=1748595300, Now=1748532889
Filtering session: ID=16, Date=2025-05-30, EndTime=07:59:00, Datetime=1748584740, Now=1748532889
Filtering session: ID=14, Date=2025-05-30, EndTime=03:35:00, Datetime=1748568900, Now=1748532889
Filtering session: ID=19, Date=2025-05-29, EndTime=18:19:00, Datetime=1748535540, Now=1748532889
